,ID,Naames,Links,Parent
1906,V61,Occupant of heavy transport vehicle injured in collision with pedal cycle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V61-,V60-V69
1907,V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V62-,V60-V69
1908,V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V63-,V60-V69
1909,V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V64-,V60-V69
1910,V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V65-,V60-V69
1911,V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V66-,V60-V69
1912,V67,Occupant of heavy transport vehicle injured in collision with fixed or stationary object ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V67-,V60-V69
1913,V68,Occupant of heavy transport vehicle injured in noncollision transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V68-,V60-V69
1914,V69,Occupant of heavy transport vehicle injured in other and unspecified transport accidents ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V60-V69/V69-,V60-V69
1915,V70,Bus occupant injured in collision with pedestrian or animal ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V70-,V70-V79
1916,V71,Bus occupant injured in collision with pedal cycle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V71-,V70-V79
1917,V72,Bus occupant injured in collision with two- or three-wheeled motor vehicle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V72-,V70-V79
1918,V73,"Bus occupant injured in collision with car, pick-up truck or van ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V73-,V70-V79
1919,V74,Bus occupant injured in collision with heavy transport vehicle or bus ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V74-,V70-V79
1920,V75,Bus occupant injured in collision with railway train or railway vehicle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V75-,V70-V79
1921,V76,Bus occupant injured in collision with other nonmotor vehicle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V76-,V70-V79
1922,V77,Bus occupant injured in collision with fixed or stationary object ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V77-,V70-V79
1923,V78,Bus occupant injured in noncollision transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V78-,V70-V79
1924,V79,Bus occupant injured in other and unspecified transport accidents ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V70-V79/V79-,V70-V79
1925,V80,Animal-rider or occupant of animal-drawn vehicle injured in transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V80-,V80-V89
1926,V81,Occupant of railway train or railway vehicle injured in transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V81-,V80-V89
1927,V82,Occupant of powered streetcar injured in transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V82-,V80-V89
1928,V83,Occupant of special vehicle mainly used on industrial premises injured in transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V83-,V80-V89
1929,V84,Occupant of special vehicle mainly used in agriculture injured in transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V84-,V80-V89
1930,V85,Occupant of special construction vehicle injured in transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V85-,V80-V89
1931,V86,"Occupant of special all-terrain or other off-road motor vehicle, injured in transport accident ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V86-,V80-V89
1932,V87,Traffic accident of specified type but victim's mode of transport unknown ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V87-,V80-V89
1933,V88,Nontraffic accident of specified type but victim's mode of transport unknown ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V88-,V80-V89
1934,V89,"Motor- or nonmotor-vehicle accident, type of vehicle unspecified ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V80-V89/V89-,V80-V89
1935,V90,Drowning and submersion due to accident to watercraft ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V90-V94/V90-,V90-V94
1936,V91,Other injury due to accident to watercraft ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V90-V94/V91-,V90-V94
1937,V92,"Drowning and submersion due to accident on board watercraft, without accident to watercraft ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V90-V94/V92-,V90-V94
1938,V93,"Other injury due to accident on board watercraft, without accident to watercraft ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V90-V94/V93-,V90-V94
1939,V94,Other and unspecified water transport accidents ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V90-V94/V94-,V90-V94
1940,V95,Accident to powered aircraft causing injury to occupant ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V95-V97/V95-,V95-V97
1941,V96,Accident to nonpowered aircraft causing injury to occupant ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V95-V97/V96-,V95-V97
1942,V97,Other specified air transport accidents ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V95-V97/V97-,V95-V97
1943,V98,Other specified transport accidents ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V98-V99/V98-,V98-V99
1944,V99,Unspecified transport accident ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/V98-V99/V99-,V98-V99
1945,W00,Fall due to ice and snow ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W00-,W00-W19
1946,W01,"Fall on same level from slipping, tripping and stumbling ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W01-,W00-W19
1947,W03,Other fall on same level due to collision with another person ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W03-,W00-W19
1948,W04,Fall while being carried or supported by other persons ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W04-,W00-W19
1949,W05,"Fall from non-moving wheelchair, nonmotorized scooter and motorized mobility scooter ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W05-,W00-W19
1950,W06,Fall from bed ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W06-,W00-W19
1951,W07,Fall from chair ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W07-,W00-W19
1952,W08,Fall from other furniture ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W08-,W00-W19
1953,W09,Fall on and from playground equipment ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W09-,W00-W19
1954,W10,Fall on and from stairs and steps ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W10-,W00-W19
1955,W11,Fall on and from ladder ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W11-,W00-W19
1956,W12,Fall on and from scaffolding ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W12-,W00-W19
1957,W13,"Fall from, out of or through building or structure ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W13-,W00-W19
1958,W14,Fall from tree ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W14-,W00-W19
1959,W15,Fall from cliff ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W15-,W00-W19
1960,W16,"Fall, jump or diving into water ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W16-,W00-W19
1961,W17,Other fall from one level to another ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W17-,W00-W19
1962,W18,"Other slipping, tripping and stumbling and falls ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W18-,W00-W19
1963,W19,Unspecified fall ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W00-W19/W19-,W00-W19
1964,W20,"Struck by thrown, projected or falling object ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W20-,W20-W49
1965,W21,Striking against or struck by sports equipment ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W21-,W20-W49
1966,W22,Striking against or struck by other objects ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W22-,W20-W49
1967,W23,"Caught, crushed, jammed or pinched in or between objects ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W23-,W20-W49
1968,W24,"Contact with lifting and transmission devices, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W24-,W20-W49
1969,W25,Contact with sharp glass ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W25-,W20-W49
1970,W26,"Contact with knife, sword or dagger ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W26-,W20-W49
1971,W27,Contact with nonpowered hand tool ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W27-,W20-W49
1972,W28,Contact with powered lawn mower ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W28-,W20-W49
1973,W29,Contact with other powered hand tools and household machinery ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W29-,W20-W49
1974,W30,Contact with agricultural machinery ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W30-,W20-W49
1975,W31,Contact with other and unspecified machinery ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W31-,W20-W49
1976,W32,Accidental handgun discharge and malfunction ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W32-,W20-W49
1977,W33,"Accidental rifle, shotgun and larger firearm discharge and malfunction ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W33-,W20-W49
1978,W34,Accidental discharge and malfunction from other and unspecified firearms and guns ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W34-,W20-W49
1979,W35,Explosion and rupture of boiler ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W35-,W20-W49
1980,W36,Explosion and rupture of gas cylinder ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W36-,W20-W49
1981,W37,"Explosion and rupture of pressurized tire, pipe or hose ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W37-,W20-W49
1982,W38,Explosion and rupture of other specified pressurized devices ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W38-,W20-W49
1983,W39,Discharge of firework ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W39-,W20-W49
1984,W40,Explosion of other materials ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W40-,W20-W49
1985,W42,Exposure to noise ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W42-,W20-W49
1986,W45,Foreign body or object entering through skin ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W45-,W20-W49
1987,W46,Contact with hypodermic needle ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W46-,W20-W49
1988,W49,Exposure to other inanimate mechanical forces ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W20-W49/W49-,W20-W49
1989,W50,"Accidental hit, strike, kick, twist, bite or scratch by another person ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W50-,W50-W64
1990,W51,Accidental striking against or bumped into by another person ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W51-,W50-W64
1991,W52,"Crushed, pushed or stepped on by crowd or human stampede ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W52-,W50-W64
1992,W53,Contact with rodent ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W53-,W50-W64
1993,W54,Contact with dog ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W54-,W50-W64
1994,W55,Contact with other mammals ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W55-,W50-W64
1995,W56,Contact with nonvenomous marine animal ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W56-,W50-W64
1996,W57,Bitten or stung by nonvenomous insect and other nonvenomous arthropods ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W57-,W50-W64
1997,W58,Contact with crocodile or alligator ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W58-,W50-W64
1998,W59,Contact with other nonvenomous reptiles ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W59-,W50-W64
1999,W60,Contact with nonvenomous plant thorns and spines and sharp leaves ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W60-,W50-W64
2000,W61,Contact with birds (domestic) (wild) ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W61-,W50-W64
2001,W62,Contact with nonvenomous amphibians ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W62-,W50-W64
2002,W64,Exposure to other animate mechanical forces ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W50-W64/W64-,W50-W64
2003,W65,Accidental drowning and submersion while in bath-tub ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W65-W74/W65-,W65-W74
2004,W67,Accidental drowning and submersion while in swimming-pool ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W65-W74/W67-,W65-W74
2005,W69,Accidental drowning and submersion while in natural water ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W65-W74/W69-,W65-W74
2006,W73,Other specified cause of accidental non-transport drowning and submersion ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W65-W74/W73-,W65-W74
2007,W74,Unspecified cause of accidental drowning and submersion ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W65-W74/W74-,W65-W74
2008,W85,Exposure to electric transmission lines ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W85-,W85-W99
2009,W86,Exposure to other specified electric current ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W86-,W85-W99
2010,W88,Exposure to ionizing radiation ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W88-,W85-W99
2011,W89,Exposure to man-made visible and ultraviolet light ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W89-,W85-W99
2012,W90,Exposure to other nonionizing radiation ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W90-,W85-W99
2013,W92,Exposure to excessive heat of man-made origin ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W92-,W85-W99
2014,W93,Exposure to excessive cold of man-made origin ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W93-,W85-W99
2015,W94,Exposure to high and low air pressure and changes in air pressure ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W94-,W85-W99
2016,W99,Exposure to other man-made environmental factors ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/W85-W99/W99-,W85-W99
2017,X00,Exposure to uncontrolled fire in building or structure ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X00-X08/X00-,X00-X08
2018,X01,"Exposure to uncontrolled fire, not in building or structure ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X00-X08/X01-,X00-X08
2019,X02,Exposure to controlled fire in building or structure ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X00-X08/X02-,X00-X08
2020,X03,"Exposure to controlled fire, not in building or structure ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X00-X08/X03-,X00-X08
2021,X04,Exposure to ignition of highly flammable material ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X00-X08/X04-,X00-X08
2022,X05,Exposure to ignition or melting of nightwear ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X00-X08/X05-,X00-X08
2023,X06,Exposure to ignition or melting of other clothing and apparel ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X00-X08/X06-,X00-X08
2024,X08,"Exposure to other specified smoke, fire and flames ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X00-X08/X08-,X00-X08
2025,X10,"Contact with hot drinks, food, fats and cooking oils ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X10-,X10-X19
2026,X11,Contact with hot tap-water ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X11-,X10-X19
2027,X12,Contact with other hot fluids ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X12-,X10-X19
2028,X13,Contact with steam and other hot vapors ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X13-,X10-X19
2029,X14,Contact with hot air and other hot gases ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X14-,X10-X19
2030,X15,Contact with hot household appliances ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X15-,X10-X19
2031,X16,"Contact with hot heating appliances, radiators and pipes ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X16-,X10-X19
2032,X17,"Contact with hot engines, machinery and tools ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X17-,X10-X19
2033,X18,Contact with other hot metals ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X18-,X10-X19
2034,X19,Contact with other heat and hot substances ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X10-X19/X19-,X10-X19
2035,X30,Exposure to excessive natural heat ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X30-,X30-X39
2036,X31,Exposure to excessive natural cold ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X31-,X30-X39
2037,X32,Exposure to sunlight ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X32-,X30-X39
2038,X34,Earthquake ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X34-,X30-X39
2039,X35,Volcanic eruption ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X35-,X30-X39
2040,X36,"Avalanche, landslide and other earth movements ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X36-,X30-X39
2041,X37,Cataclysmic storm ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X37-,X30-X39
2042,X38,Flood ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X38-,X30-X39
2043,X39,Exposure to other forces of nature ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X30-X39/X39-,X30-X39
2044,X52,Prolonged stay in weightless environment ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X52-X58/X52-,X52-X58
2045,X58,Exposure to other specified factors ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X52-X58/X58-,X52-X58
2046,X71,Intentional self-harm by drowning and submersion ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X71-X83/X71-,X71-X83
2047,X72,Intentional self-harm by handgun discharge ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X71-X83/X72-,X71-X83
2048,X73,"Intentional self-harm by rifle, shotgun and larger firearm discharge ",http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X71-X83/X73-,X71-X83
2049,X74,Intentional self-harm by other and unspecified firearm and gun discharge ,http://www.icd10data.com//ICD10CM/Codes/V00-Y99/X71-X83/X74-,X71-X83
